Original File,Destination File,Bank Type,Status,Verified
statement_4130283633_2023-11-30.pdf,PNC\2023-11\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2023-11-30.pdf,PNC,Would process,
statement_4130283633_2023-12-29.pdf,PNC\2023-12\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2023-12-29.pdf,PNC,Would process,
statement_4130283633_2024-01-31.pdf,PNC\2024-01\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-01-31.pdf,PNC,Would process,
statement_4130283633_2024-02-29.pdf,PNC\2024-02\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-02-29.pdf,PNC,Would process,
statement_4130283633_2024-03-29.pdf,PNC\2024-03\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-03-29.pdf,PNC,Would process,
statement_4130283633_2024-04-30.pdf,PNC\2024-04\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-04-30.pdf,PNC,Would process,
statement_4130283633_2024-05-31.pdf,PNC\2024-05\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-05-31.pdf,PNC,Would process,
statement_4130283633_2024-06-28.pdf,PNC\2024-06\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-06-28.pdf,PNC,Would process,
statement_4130283633_2024-07-31.pdf,PNC\2024-07\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-07-31.pdf,PNC,Would process,
statement_4130283633_2024-08-30.pdf,PNC\2024-08\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-08-30.pdf,PNC,Would process,
statement_4130283633_2024-09-30.pdf,PNC\2024-09\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-09-30.pdf,PNC,Would process,
statement_4130283633_2024-10-31.pdf,PNC\2024-10\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-10-31.pdf,PNC,Would process,
statement_4130283633_2024-11-29.pdf,PNC\2024-11\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-11-29.pdf,PNC,Would process,
statement_4130283633_2024-12-31.pdf,PNC\2024-12\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2024-12-31.pdf,PNC,Would process,
statement_4130283633_2025-01-31.pdf,PNC\2025-01\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2025-01-31.pdf,PNC,Would process,
statement_4130283633_2025-02-28.pdf,PNC\2025-02\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2025-02-28.pdf,PNC,Would process,
statement_4130283633_2025-03-31.pdf,PNC\2025-03\ARC-IMPACT PROGRAM CUYAHOGA LLC statement_4130283633_2025-03-31.pdf,PNC,Would process,
statement_4130290884_2022-02-28.pdf,PNC\2022-02\ARCTARIS INCOME FUND LP statement_4130290884_2022-02-28.pdf,PNC,Would process,
statement_4130290884_2022-03-31.pdf,PNC\2022-03\ARCTARIS INCOME FUND LP statement_4130290884_2022-03-31.pdf,PNC,Would process,
statement_4130290884_2022-04-29.pdf,PNC\2022-04\ARCTARIS INCOME FUND LP statement_4130290884_2022-04-29.pdf,PNC,Would process,
statement_4130290884_2022-05-31.pdf,PNC\2022-05\ARCTARIS INCOME FUND LP statement_4130290884_2022-05-31.pdf,PNC,Would process,
statement_4130290884_2025-03-31.pdf,PNC\2025-03\ARCTARIS INCOME FUND LP statement_4130290884_2025-03-31.pdf,PNC,Would process,
statement_4130293022_2025-03-31.pdf,PNC\2025-03\OZ 2022 FUND statement_4130293022_2025-03-31.pdf,PNC,Would process,
statement_4130294324_2025-03-31.pdf,PNC\2025-03\ARC-IMPACT-PROGRAM BUFFALO LLC statement_4130294324_2025-03-31.pdf,PNC,Would process,
statement_4130294332_2025-03-31.pdf,PNC\2025-03\ARC-IMPACT-PROGRAM HARTFORD LL statement_4130294332_2025-03-31.pdf,PNC,Would process,
statement_4130294359_2025-03-31.pdf,PNC\2025-04\ARC-IMPACT-PROGRAM LIMA LLC statement_4130294359_2025-03-31.pdf,PNC,Would process,
statement_4130294367_2025-03-31.pdf,PNC\2025-03\ARC-IMPACT-PROGRAM PITTSBURGH statement_4130294367_2025-03-31.pdf,PNC,Would process,
statement_4130294383_2025-03-31.pdf,PNC\2025-03\PHASE 1B HOLDINGS statement_4130294383_2025-03-31.pdf,PNC,Would process,
statement_4130294412_2025-03-31.pdf,PNC\2025-03\ARCTARIS PRODUCT DEV IV statement_4130294412_2025-03-31.pdf,PNC,Would process,
statement_4130294447_2025-03-31.pdf,PNC\2025-03\ARCTARIS PRODUCT DEV VI statement_4130294447_2025-03-31.pdf,PNC,Would process,
statement_4130294455_2025-03-31.pdf,PNC\2025-04\ARCTARIS PRODUCT DEV VII statement_4130294455_2025-03-31.pdf,PNC,Would process,
statement_4130297058_2025-03-31.pdf,PNC\2025-03\NORTHEAST REAL ESTATE statement_4130297058_2025-03-31.pdf,PNC,Would process,
statement_4130297779_2025-03-31.pdf,PNC\2025-03\ARCTARIS IMPACT CDC LLC statement_4130297779_2025-03-31.pdf,PNC,Would process,
statement_4130300931_2025-03-31.pdf,PNC\2025-03\ARCTARIS ROYALTY PARTNERS LLC statement_4130300931_2025-03-31.pdf,PNC,Would process,
statement_4130301336_2025-03-31.pdf,PNC\2025-03\DETROIT AFFORDABLE HOUSING statement_4130301336_2025-03-31.pdf,PNC,Would process,
statement_4130301344_2025-03-31.pdf,PNC\2025-03\BRADDOCK FLEX statement_4130301344_2025-03-31.pdf,PNC,Would process,
statement_4130301694_2025-03-31.pdf,PNC\2025-03\SADDLEBACK SERVICES LLC statement_4130301694_2025-03-31.pdf,PNC,Would process,
statement_4130301889_2025-03-31.pdf,PNC\2025-03\NEW ENGLAND INCLUSIVE HOUSING statement_4130301889_2025-03-31.pdf,PNC,Would process,
statement_4130301897_2025-03-31.pdf,PNC\2025-03\MIDWESTERN DEVELOPMENT I statement_4130301897_2025-03-31.pdf,PNC,Would process,
statement_4130301918_2025-03-31.pdf,PNC\2025-03\MID ATLANTIC INCLUSIVE HOUSING statement_4130301918_2025-03-31.pdf,PNC,Would process,
statement_4130301926_2025-03-31.pdf,PNC\2025-03\SOUTH EAST DEVELOPMENT statement_4130301926_2025-03-31.pdf,PNC,Would process,
statement_4130301934_2025-03-31.pdf,PNC\2025-03\PENN INCLUSIVE HOUSING statement_4130301934_2025-03-31.pdf,PNC,Would process,
statement_4130302128_2025-03-31.pdf,PNC\2025-03\EASTERN DEVELOPMENT HOUSING statement_4130302128_2025-03-31.pdf,PNC,Would process,
statement_4175623128_2025-03-31.pdf,PNC\2025-03\ARCTARIS OZ FUND 2024 statement_4175623128_2025-03-31.pdf,PNC,Would process,
statement_4176547892_2025-03-31.pdf,PNC\2025-03\SSP HOLDCO LLC statement_4176547892_2025-03-31.pdf,PNC,Would process,
statement_4176565548_2025-03-31.pdf,PNC\2025-03\ARCTARIS EAST COAST DEVELOPMEN statement_4176565548_2025-03-31.pdf,PNC,Would process,
statement_4176641344_2025-03-31.pdf,PNC\2025-03\GREATER ERIE STRATEGIC INVESTM statement_4176641344_2025-03-31.pdf,PNC,Would process,
statement_4176706259_2025-03-31.pdf,PNC\2025-03\ARCTARIS ADVISORY HOLDING LLC statement_4176706259_2025-03-31.pdf,PNC,Would process,
statement_4176786746_2025-03-31.pdf,PNC\2025-03\ARC-IMPACT PROGRAM CT LLC statement_4176786746_2025-03-31.pdf,PNC,Would process,
statement_4176790542_2025-03-31.pdf,PNC\2025-03\ARCTARIS HOLDCO LLC statement_4176790542_2025-03-31.pdf,PNC,Would process,
statement_4176790577_2025-03-31.pdf,PNC\2025-03\TOWER PERSONAL SERVICES LLC statement_4176790577_2025-03-31.pdf,PNC,Would process,
statement_4176790593_2025-03-31.pdf,PNC\2025-03\ARCTARIS MANAGEMENT CO LLC statement_4176790593_2025-03-31.pdf,PNC,Would process,
statement_4179447491_2025-03-31.pdf,PNC\2025-03\ARCTARIS MICHIGAN PARTNERS LLC statement_4179447491_2025-03-31.pdf,PNC,Would process,
statement_4179559231_2025-03-31.pdf,PNC\2025-03\ARCTARIS REAL ESTATE MANAGEMEN statement_4179559231_2025-03-31.pdf,PNC,Would process,
statement_4179559338_2025-03-31.pdf,PNC\2025-03\ARCTARIS HOUSING CO LLC statement_4179559338_2025-03-31.pdf,PNC,Would process,
statement_4179667988_2025-03-31.pdf,PNC\2025-03\ARCTARIS MIDWEST DEV II statement_4179667988_2025-03-31.pdf,PNC,Would process,
statement_4698117603_2025-03-31.pdf,PNC\2025-03\ARCTARIS OZ FUND 2019 statement_4698117603_2025-03-31.pdf,PNC,Would process,
